position_index,position_m,position_nm,position_over_box_width,quantum_number_n,wavefunction_m_neg_half,probability_density_m_inv,box_width_times_density
1892,9.4600000000000004e-10,0.94600000000000006,0.94599999999999995,1,7550.461185062517,57009464.107135668,0.057009464107135671
1892,9.4600000000000004e-10,0.94600000000000006,0.94599999999999995,2,-14884.142515878337,221537698.43297711,0.22153769843297713
1892,9.4600000000000004e-10,0.94600000000000006,0.94599999999999995,3,21790.488063343266,474825370.03870535,0.4748253700387054
1892,9.4600000000000004e-10,0.94600000000000006,0.94599999999999995,4,-28071.211054707754,787992890.07794678,0.78799289007794682
1893,9.4649999999999999e-10,0.94650000000000001,0.9464999999999999,1,7481.2121918142702,55968535.858950481,0.055968535858950487
1893,9.4649999999999999e-10,0.94650000000000001,0.9464999999999999,2,-14751.58260741581,217609189.42341265,0.21760918942341267
1893,9.4649999999999999e-10,0.94650000000000001,0.9464999999999999,3,21606.211589790895,466828379.2628144,0.46682837926281445
1893,9.4649999999999999e-10,0.94650000000000001,0.9464999999999999,4,-27851.91625455278,775729239.05062139,0.77572923905062141
1894,9.4699999999999994e-10,0.94699999999999995,0.94699999999999984,1,7411.9447394186445,54936924.82019572,0.054936924820195722
1894,9.4699999999999994e-10,0.94699999999999995,0.94699999999999984,2,-14618.877106788443,213711567.86338323,0.21371156786338324
1894,9.4699999999999994e-10,0.94699999999999995,0.94699999999999984,3,21421.455316414103,458878747.87312603,0.45887874787312605
1894,9.4699999999999994e-10,0.94699999999999995,0.94699999999999984,4,-27631.52190843425,763501002.97628188,0.76350100297628198
1895,9.4749999999999988e-10,0.9474999999999999,0.94749999999999979,1,7342.6589987861544,53914641.172455288,0.053914641172455292
1895,9.4749999999999988e-10,0.9474999999999999,0.94749999999999979,2,-14486.02732374587,209844987.62431192,0.20984498762431195
1895,9.4749999999999988e-10,0.9474999999999999,0.94749999999999979,3,21236.223346015937,450977182.0018723,0.45097718200187231
1895,9.4749999999999988e-10,0.9474999999999999,0.94749999999999979,4,-27410.036717143455,751310112.83515239,0.75131011283515248
1896,9.4800000000000004e-10,0.94800000000000006,0.94799999999999995,1,7273.3551408724579,52901695.005255811,0.052901695005255815
1896,9.4800000000000004e-10,0.94800000000000006,0.94799999999999995,2,-14353.034569461784,206009601.35216504,0.20600960135216506
1896,9.4800000000000004e-10,0.94800000000000006,0.94799999999999995,3,21050.519791962739,443124383.51181501,0.44312438351181505
1896,9.4800000000000004e-10,0.94800000000000006,0.94799999999999995,4,-27187.469424536448,739158493.71010423,0.73915849371010423
1897,9.4849999999999998e-10,0.94850000000000001,0.9484999999999999,1,7204.0333366780142,51898096.315968163,0.051898096315968166
1897,9.4849999999999998e-10,0.94850000000000001,0.9484999999999999,2,-14219.900156521129,202205560.46142963,0.20220556046142965
1897,9.4849999999999998e-10,0.94850000000000001,0.9484999999999999,3,20864.348778093336,435321049.93392485,0.4353210499339249
1897,9.4849999999999998e-10,0.94850000000000001,0.9484999999999999,4,-26963.828817189089,727048064.48267674,0.72704806448267678
1898,9.4899999999999993e-10,0.94899999999999995,0.94899999999999984,1,7134.6937572474426,50903855.009705633,0.050903855009705637
1898,9.4899999999999993e-10,0.94899999999999995,0.94899999999999984,2,-14086.625398906732,198433015.12912425,0.19843301512912426
1898,9.4899999999999993e-10,0.94899999999999995,0.94899999999999984,3,20677.71443862723,427567874.40541303,0.42756787440541305
1898,9.4899999999999993e-10,0.94899999999999995,0.94899999999999984,4,-26739.123724049496,714980737.53002656,0.71498073753002656
1899,9.4950000000000008e-10,0.94950000000000012,0.94950000000000001,1,7065.3365736692449,49918980.899228267,0.04991898089922827
1899,9.4950000000000008e-10,0.94950000000000012,0.94950000000000001,2,-13953.211611986611,194692114.28887802,0.19469211428887803
1899,9.4950000000000008e-10,0.94950000000000012,0.94950000000000001,3,20490.620918072505,419865545.60815054,0.41986554560815059
1899,9.4950000000000008e-10,0.94950000000000012,0.94950000000000001,4,-26513.363016089927,702958418.42296517,0.70295841842296525
1900,9.5000000000000003e-10,0.95000000000000007,0.94999999999999996,1,6995.9619570754157,48943483.704846479,0.048943483704846483
1900,9.5000000000000003e-10,0.95000000000000007,0.94999999999999996,2,-13819.66011250106,190983005.62505281,0.19098300562505283
1900,9.5000000000000003e-10,0.95000000000000007,0.94999999999999996,3,20303.072371134593,412214747.70752883,0.41221474770752886
1900,9.5000000000000003e-10,0.95000000000000007,0.94999999999999996,4,-26286.555605956692,690983005.62505317,0.69098300562505321
1901,9.5049999999999997e-10,0.95050000000000001,0.9504999999999999,1,6926.5700786409261,47977373.054323763,0.047977373054323764
1901,9.5049999999999997e-10,0.95050000000000001,0.9504999999999999,2,-13685.972218549457,187305835.56690755,0.18730583556690758
1901,9.5049999999999997e-10,0.95050000000000001,0.9504999999999999,3,20115.07296262305,404616160.29164881,0.40461616029164882
1901,9.5049999999999997e-10,0.95050000000000001,0.9504999999999999,4,-26058.710447617999,679056390.19279552,0.67905639019279551
1902,9.5099999999999992e-10,0.95099999999999996,0.95099999999999985,1,6857.1611095832968,47020658.482781634,0.047020658482781634
1902,9.5099999999999992e-10,0.95099999999999996,0.95099999999999985,2,-13552.149249577271,183660749.28281778,0.18366074928281778
1902,9.5099999999999992e-10,0.95099999999999996,0.95099999999999985,3,19926.626867359617,397070458.31097811,0.39707045831097815
1902,9.5099999999999992e-10,0.95099999999999996,0.95099999999999985,4,-25829.836536010422,667180455.47701883,0.66718045547701887
1903,9.5150000000000007e-10,0.95150000000000012,0.95150000000000001,1,6787.735221162241,46073349.432606414,0.046073349432606416
1903,9.5150000000000007e-10,0.95150000000000012,0.95150000000000001,2,-13418.192526363138,180047890.67454758,0.1800478906745476
1903,9.5150000000000007e-10,0.95150000000000012,0.95150000000000001,3,19737.738270085538,389578312.01839924,0.38957831201839926
1903,9.5150000000000007e-10,0.95150000000000012,0.95150000000000001,4,-25599.942906684042,655357076.82548261,0.65535707682548261
1904,9.5200000000000002e-10,0.95200000000000007,0.95199999999999996,1,6718.292584679315,45135455.253357075,0.045135455253357076
1904,9.5200000000000002e-10,0.95200000000000007,0.95199999999999996,2,-13284.103371005989,176467402.37157267,0.17646740237157268
1904,9.5200000000000002e-10,0.95200000000000007,0.95199999999999996,3,19548.411365368454,382140386.90966654,0.38214038690966656
1904,9.5200000000000002e-10,0.95200000000000007,0.95199999999999996,4,-25369.038635445959,643588121.28674972,0.6435881212867498
1905,9.5249999999999997e-10,0.95250000000000001,0.9524999999999999,1,6648.8333714773007,44206985.201670207,0.044206985201670213
1905,9.5249999999999997e-10,0.95250000000000001,0.9524999999999999,2,-13149.883106911615,172919425.72543946,0.17291942572543947
1905,9.5249999999999997e-10,0.95250000000000001,0.9524999999999999,3,19358.650357509367,374757343.66429752,0.37475734366429753
1905,9.5249999999999997e-10,0.95250000000000001,0.9524999999999999,4,-25137.132838001362,631875447.31532645,0.63187544731532652
1906,9.5299999999999991e-10,0.95299999999999996,0.95299999999999985,1,6579.3577529398653,43287948.441169918,0.04328794844116992
1906,9.5299999999999991e-10,0.95299999999999996,0.95299999999999985,2,-13015.533058779763,169404100.80418891,0.16940410080418891
1906,9.5299999999999991e-10,0.95299999999999996,0.95299999999999985,3,19168.459460449085,367429838.08688003,0.36742983808688007
1906,9.5299999999999991e-10,0.95299999999999996,0.95299999999999985,4,-24904.234669593927,620220904.47820413,0.62022090447820422
1907,9.5350000000000007e-10,0.95350000000000001,0.95350000000000001,1,6509.8659004911697,42378354.04237771,0.042378354042377712
1907,9.5350000000000007e-10,0.95350000000000001,0.95350000000000001,2,-12881.054552591128,165921566.3868286,0.16592156638682862
1907,9.5350000000000007e-10,0.95350000000000001,0.95350000000000001,3,18977.842897674709,360158521.0488224,0.3601585210488224
1907,9.5350000000000007e-10,0.95350000000000001,0.95350000000000001,4,-24670.353324644479,608626333.16279685,0.60862633316279691
1908,9.5400000000000001e-10,0.95399999999999996,0.95399999999999996,1,6440.3579855955295,41478210.982624106,0.041478210982624109
1908,9.5400000000000001e-10,0.95399999999999996,0.95399999999999996,2,-12746.448915594425,162471959.95785829,0.16247195995785829
1908,9.5400000000000001e-10,0.95399999999999996,0.95399999999999996,3,18786.804902126343,352944038.43055838,0.35294403843055838
1908,9.5400000000000001e-10,0.95399999999999996,0.95399999999999996,4,-24435.498036388315,597093564.28633726,0.59709356428633731
1909,9.5449999999999996e-10,0.95450000000000002,0.9544999999999999,1,6370.8341797567973,40587528.145957462,0.040587528145957466
1909,9.5449999999999996e-10,0.95450000000000002,0.9544999999999999,2,-12611.717476292913,159055417.70183209,0.1590554177018321
1909,9.5449999999999996e-10,0.95450000000000002,0.9544999999999999,3,18595.349716102159,345787031.06414062,0.34578703106414066
1909,9.5449999999999996e-10,0.95450000000000002,0.9544999999999999,4,-24199.678076510019,585624419.00671971,0.5856244190067198
1910,9.5499999999999991e-10,0.95499999999999996,0.95499999999999985,1,6301.294654518013,39706314.323057286,0.039706314323057289
1910,9.5499999999999991e-10,0.95499999999999996,0.95499999999999985,2,-12476.861564431429,155672074.49798629,0.15567207449798628
1910,9.5499999999999991e-10,0.95499999999999996,0.95499999999999985,3,18403.481591165069,338688134.67635161,0.33868813467635162
1910,9.5499999999999991e-10,0.95499999999999996,0.95499999999999985,4,-23962.902754777686,574220708.43493199,0.574220708434932
1911,9.5550000000000006e-10,0.95550000000000002,0.95550000000000002,1,6231.7395814610418,38834578.21114824,0.038834578211148239
1911,9.5550000000000006e-10,0.95550000000000002,0.95550000000000002,2,-12341.882510983378,152322063.91491738,0.1523220639149174
1911,9.5550000000000006e-10,0.95550000000000002,0.95550000000000002,3,18211.204788047646,331647979.83220947,0.33164797983220951
1911,9.5550000000000006e-10,0.95550000000000002,0.95550000000000002,4,-23725.18141867558,562884233.349069,0.56288423334906901
1912,9.5600000000000001e-10,0.95599999999999996,0.95599999999999996,1,6162.1691322061524,37972328.413914323,0.037972328413914326
1912,9.5600000000000001e-10,0.95599999999999996,0.95599999999999996,2,-12206.781648137601,149005518.20530894,0.14900551820530894
1912,9.5600000000000001e-10,0.95599999999999996,0.95599999999999996,3,18018.523576558022,324667191.8789773,0.3246671918789773
1912,9.5600000000000001e-10,0.95599999999999996,0.95599999999999996,4,-23486.523453035155,551616783.9099704,0.55161678390997049
1913,9.5649999999999995e-10,0.95649999999999991,0.95649999999999991,1,6092.5834784114923,37119573.44141268,0.03711957344141268
1913,9.5649999999999995e-10,0.95649999999999991,0.95649999999999991,2,-12071.560309285034,145722568.30070579,0.14572256830070579
1913,9.5649999999999995e-10,0.95649999999999991,0.95649999999999991,3,17825.442235484847,317746390.890607,0.31774639089060702
1913,9.5649999999999995e-10,0.95649999999999991,0.95649999999999991,4,-23246.938279664177,540420139.3785156,0.54042013937851563
1914,9.569999999999999e-10,0.95699999999999985,0.95699999999999985,1,6022.9827917727453,36276321.709990613,0.036276321709990615
1914,9.569999999999999e-10,0.95699999999999985,0.95699999999999985,2,-11936.219829005704,142473343.80634895,0.14247334380634896
1914,9.569999999999999e-10,0.95699999999999985,0.95699999999999985,3,17631.965052502062,310886191.61265403,0.31088619161265407
1914,9.569999999999999e-10,0.95699999999999985,0.95699999999999985,4,-23006.435356975046,529296067.8346715,0.52929606783467154
1915,9.5750000000000005e-10,0.95750000000000002,0.95750000000000002,1,5953.3672440226464,35442581.542201802,0.035442581542201805
1915,9.5750000000000005e-10,0.95750000000000002,0.95750000000000002,2,-11800.761543055429,139257972.99605593,0.13925797299605594
1915,9.5750000000000005e-10,0.95750000000000002,0.95750000000000002,3,17438.096324074118,304087203.40768731,0.3040872034076873
1915,9.5750000000000005e-10,0.95750000000000002,0.95750000000000002,4,-22765.024179611213,518246325.89828318,0.51824632589828323
1916,9.58e-10,0.95799999999999996,0.95799999999999996,1,5883.7370069307381,34618361.166726276,0.034618361166726279
1916,9.58e-10,0.95799999999999996,0.95799999999999996,2,-11665.186788352999,136076582.80716535,0.13607658280716536
1916,9.58e-10,0.95799999999999996,0.95799999999999996,3,17243.840355360273,297350030.20115149,0.29735003020115153
1916,9.58e-10,0.95799999999999996,0.95799999999999996,4,-22522.714278072941,507272658.4517107,0.50727265845171077
1917,9.5849999999999995e-10,0.95849999999999991,0.95849999999999991,1,5814.0922523026329,33803668.718285501,0.033803668718285503
1917,9.5849999999999995e-10,0.95849999999999991,0.95849999999999991,2,-11529.496902966357,132929298.83551082,0.13292929883551083
1917,9.5849999999999995e-10,0.95849999999999991,0.95849999999999991,3,17049.20146011914,290675270.42772865,0.29067527042772867
1917,9.5849999999999995e-10,0.95849999999999991,0.95849999999999991,4,-22279.515218339966,496376798.36424214,0.49637679836424214
1918,9.5899999999999989e-10,0.95899999999999985,0.95899999999999985,1,5744.4331519798752,32998512.237565443,0.032998512237565447
1918,9.5899999999999989e-10,0.95899999999999985,0.95899999999999985,2,-11393.693226099967,129816245.33047628,0.12981624533047628
1918,9.5899999999999989e-10,0.95899999999999985,0.95899999999999985,3,16854.183960612656,284063516.9781729,0.28406351697817289
1918,9.5899999999999989e-10,0.95899999999999985,0.95899999999999985,4,-22035.436601494879,485560466.2185002,0.48556046621850024
1919,9.5950000000000005e-10,0.95950000000000002,0.95950000000000002,1,5674.759877839293,32202899.671134628,0.032202899671134627
1919,9.5950000000000005e-10,0.95950000000000002,0.95950000000000002,2,-11257.777098081138,126737545.19008018,0.12673754519008018
1919,9.5950000000000005e-10,0.95950000000000002,0.95950000000000002,3,16658.7921875102,277515357.14665085,0.27751535714665088
1919,9.5950000000000005e-10,0.95950000000000002,0.95950000000000002,4,-21790.488063343269,474825370.03870553,0.47482537003870556
1920,9.5999999999999999e-10,0.95999999999999996,0.95999999999999996,1,5605.0726017928637,31416838.871369023,0.031416838871369028
1920,9.5999999999999999e-10,0.95999999999999996,0.95999999999999996,2,-11121.74986034738,123693319.95613696,0.12369331995613697
1920,9.5999999999999999e-10,0.95999999999999996,0.95999999999999996,3,16463.030479792924,271031372.57859081,0.27103137257859083
1920,9.5999999999999999e-10,0.95999999999999996,0.95999999999999996,4,-21544.679274034352,464173205.02100533,0.46417320502100534
1921,9.6049999999999994e-10,0.96049999999999991,0.96049999999999991,1,5535.3714957869724,30640337.596370906,0.030640337596370908
1921,9.6049999999999994e-10,0.96049999999999991,0.96049999999999991,2,-10985.61285543253,120683689.80944446,0.12068368980944447
1921,9.6049999999999994e-10,0.96049999999999991,0.96049999999999991,3,16266.903184656434,264612139.21898565,0.26461213921898569
1921,9.6049999999999994e-10,0.96049999999999991,0.96049999999999991,4,-21298.019937678091,453605653.26573348,0.45360565326573349
1922,9.6099999999999989e-10,0.96099999999999985,0.96099999999999985,1,5465.6567318021716,29873403.509894397,0.029873403509894397
1922,9.6099999999999989e-10,0.96099999999999985,0.96099999999999985,2,-10849.36742695387,117708773.56504764,0.11770877356504765
1922,9.6099999999999989e-10,0.96099999999999985,0.96099999999999985,3,16070.414657415156,258258227.26126391,0.25825822726126391
1922,9.6099999999999989e-10,0.96099999999999985,0.96099999999999985,4,-21050.519791962743,443124383.51181513,0.44312438351181516
1923,9.6150000000000004e-10,0.96150000000000002,0.96150000000000002,1,5395.9284818526885,29116044.181269061,0.029116044181269063
1923,9.6150000000000004e-10,0.96150000000000002,0.96150000000000002,2,-10713.014919598732,114768688.66754504,0.11476868866754504
1923,9.6150000000000004e-10,0.96150000000000002,0.96150000000000002,3,15873.56926140494,251970201.09661978,0.25197020109661983
1923,9.6150000000000004e-10,0.96150000000000002,0.96150000000000002,4,-20802.1886077702,432731050.87324429,0.43273105087324432
1924,9.6199999999999999e-10,0.96199999999999997,0.96199999999999997,1,5326.1869179860905,28368267.085326169,0.028368267085326169
1924,9.6199999999999999e-10,0.96199999999999997,0.96199999999999997,2,-10576.556679111396,111863551.18645588,0.11186355118645588
1924,9.6199999999999999e-10,0.96199999999999997,0.96199999999999997,3,15676.371367886693,245748619.26389772,0.24574861926389774
1924,9.6199999999999999e-10,0.96199999999999997,0.96199999999999997,4,-20553.036188790546,422427296.57773381,0.42242729657773387
1925,9.6249999999999993e-10,0.96249999999999991,0.96249999999999991,1,5256.4322122827334,27630079.602323551,0.027630079602323554
1925,9.6249999999999993e-10,0.96249999999999991,0.96249999999999991,2,-10439.994052279568,108993475.81163275,0.10899347581163275
1925,9.6249999999999993e-10,0.96249999999999991,0.96249999999999991,3,15478.825355949077,239594034.39997205,0.23959403439997207
1925,9.6249999999999993e-10,0.96249999999999991,0.96249999999999991,4,-20303.072371134596,412214747.70752901,0.41221474770752903
1926,9.6299999999999988e-10,0.96299999999999986,0.96299999999999986,1,5186.6645368554191,26901489.017873637,0.026901489017873641
1926,9.6299999999999988e-10,0.96299999999999986,0.96299999999999986,2,-10303.328386921237,106158575.84873699,0.10615857584873699
1926,9.6299999999999988e-10,0.96299999999999986,0.96299999999999986,3,15280.935612411053,233506993.19065234,0.23350699319065235
1926,9.6299999999999988e-10,0.96299999999999986,0.96299999999999986,4,-20052.307022945861,402095016.9424839,0.40209501694248395
1927,9.6350000000000003e-10,0.96350000000000002,0.96350000000000002,1,5116.8840638489501,26182502.522871345,0.026182502522871347
1927,9.6350000000000003e-10,0.96350000000000002,0.96350000000000002,2,-10166.56103187135,103358963.21476504,0.10335896321476505
1927,9.6350000000000003e-10,0.96350000000000002,0.96350000000000002,3,15082.7065317249,227488036.32213697,0.22748803632213699
1927,9.6350000000000003e-10,0.96350000000000002,0.96350000000000002,4,-19800.750044010907,392069702.30539793,0.39206970230539795
1928,9.6399999999999998e-10,0.96399999999999997,0.96399999999999997,1,5047.0909654397083,25473127.213423125,0.025473127213423128
1928,9.6399999999999998e-10,0.96399999999999997,0.96399999999999997,2,-10029.693336968487,100594748.43363005,0.10059474843363006
1928,9.6399999999999998e-10,0.96399999999999997,0.96399999999999997,3,14884.142515878415,221537698.43297943,0.22153769843297944
1928,9.6399999999999998e-10,0.96399999999999997,0.96399999999999997,4,-19548.411365368531,382140386.90966952,0.38214038690966956
1929,9.6449999999999993e-10,0.96449999999999991,0.96449999999999991,1,4977.2854138352259,24773370.090776894,0.024773370090776896
1929,9.6449999999999993e-10,0.96449999999999991,0.96449999999999991,2,-9892.7266530415363,97866040.631798401,0.097866040631798407
1929,9.6449999999999993e-10,0.96449999999999991,0.96449999999999991,3,14685.24797429693,215656508.0665921,0.21565650806659212
1929,9.6449999999999993e-10,0.96449999999999991,0.96449999999999991,4,-19295.300948917691,372308638.70930398,0.37230863870930397
1930,9.6500000000000008e-10,0.96500000000000008,0.96499999999999997,1,4907.4675812737232,24083238.061252568,0.024083238061252569
1930,9.6500000000000008e-10,0.96500000000000008,0.96499999999999997,2,-9755.6623318962993,95172947.53398034,0.09517294753398034
1930,9.6500000000000008e-10,0.96500000000000008,0.96499999999999997,3,14486.027323745839,209844987.62431103,0.20984498762431103
1930,9.6500000000000008e-10,0.96500000000000008,0.96499999999999997,4,-19041.428787024095,362576010.25130987,0.36257601025130992
1931,9.6550000000000003e-10,0.96550000000000002,0.96549999999999991,1,4837.6376400238396,23402737.936175425,0.023402737936175425
1931,9.6550000000000003e-10,0.96550000000000002,0.96549999999999991,2,-9618.5017263024438,92515575.458883092,0.092515575458883101
1931,9.6550000000000003e-10,0.96550000000000002,0.96549999999999991,3,14286.484988232227,204103653.31898478,0.20410365331898478
1931,9.6550000000000003e-10,0.96550000000000002,0.96549999999999991,4,-18786.804902126274,352944038.43055582,0.35294403843055583
1932,9.6599999999999997e-10,0.96599999999999997,0.96599999999999986,1,4767.7957623839757,22731876.431806594,0.022731876431806596
1932,9.6599999999999997e-10,0.96599999999999997,0.96599999999999986,2,-9481.2461899796963,89894029.315004513,0.089894029315004523
1932,9.6599999999999997e-10,0.96599999999999997,0.96599999999999986,3,14086.625398906775,198433015.12912548,0.19843301512912548
1932,9.6599999999999997e-10,0.96599999999999997,0.96599999999999986,4,-18531.439346339084,343414244.24704432,0.34341424424704436
1933,9.6649999999999992e-10,0.96649999999999991,0.96649999999999991,1,4697.9421206820198,22070660.169278271,0.022070660169278274
1933,9.6649999999999992e-10,0.96649999999999991,0.96649999999999991,2,-9343.8970775847883,87308412.596497551,0.087308412596497562
1933,9.6649999999999992e-10,0.96649999999999991,0.96649999999999991,3,13886.452993965055,192833576.75360104,0.19283357675360105
1933,9.6649999999999992e-10,0.96649999999999991,0.96649999999999991,4,-18275.342201057407,333988132.56574976,0.33398813256574977
1934,9.6700000000000007e-10,0.96700000000000008,0.96699999999999997,1,4628.0768872748895,21419095.674528029,0.02141909567452803
1934,9.6700000000000007e-10,0.96700000000000008,0.96699999999999997,2,-9206.455744698007,84758827.379082933,0.084758827379082941
1934,9.6700000000000007e-10,0.96700000000000008,0.96699999999999997,3,13685.972218549425,187305835.56690666,0.18730583556690666
1934,9.6700000000000007e-10,0.96700000000000008,0.96699999999999997,4,-18018.523576558026,324667191.87897742,0.32466719187897741
1935,9.6750000000000002e-10,0.96750000000000003,0.96749999999999992,1,4558.2002345481042,20777189.37823439,0.020777189378234393
1935,9.6750000000000002e-10,0.96750000000000003,0.96749999999999992,2,-9068.9235478098235,82245374.31601952,0.082245374316019526
1935,9.6750000000000002e-10,0.96750000000000003,0.96749999999999992,3,13485.187524650093,181850282.5749785,0.18185028257497851
1935,9.6750000000000002e-10,0.96750000000000003,0.96749999999999992,4,-17760.993611600497,315452894.07131368,0.31545289407131372
1936,9.6799999999999997e-10,0.96799999999999997,0.96799999999999986,1,4488.3123349153566,20144947.615753341,0.020144947615753344
1936,9.6799999999999997e-10,0.96799999999999997,0.96799999999999986,2,-8931.3018443074961,79768152.634130478,0.079768152634130479
1936,9.6799999999999997e-10,0.96799999999999997,0.96799999999999986,3,13284.103371006031,176467402.37157381,0.17646740237157382
1936,9.6799999999999997e-10,0.96799999999999997,0.96799999999999986,4,-17502.76247302688,306346694.18719804,0.30634669418719807
1937,9.6849999999999991e-10,0.96849999999999992,0.96849999999999981,1,4418.4133608180928,19522376.627055835,0.019522376627055835
1937,9.6849999999999991e-10,0.96849999999999992,0.96849999999999981,2,-8793.5919924616755,77327260.129886106,0.077327260129886111
1937,9.6849999999999991e-10,0.96849999999999992,0.96849999999999981,3,13082.724223006486,171157673.09524065,0.17115767309524066
1937,9.6849999999999991e-10,0.96849999999999992,0.96849999999999981,4,-17243.840355360353,297350030.20115429,0.2973500302011543
1938,9.6900000000000007e-10,0.96900000000000008,0.96899999999999997,1,4348.5034847250627,18909482.556666013,0.018909482556666014
1938,9.6900000000000007e-10,0.96900000000000008,0.96899999999999997,2,-8655.7953514129695,74922793.165542379,0.074922793165542387
1938,9.6900000000000007e-10,0.96900000000000008,0.96899999999999997,3,12881.054552591133,165921566.38682875,0.16592156638682876
1938,9.6900000000000007e-10,0.96900000000000008,0.96899999999999997,4,-16984.237480402706,288464322.79071605,0.28846432279071604
1939,9.6950000000000001e-10,0.96950000000000003,0.96949999999999992,1,4278.5828791319764,18306271.453601271,0.018306271453601274
1939,9.6950000000000001e-10,0.96950000000000003,0.96949999999999992,2,-8517.9132811586678,72554846.665339217,0.07255484666533922
1939,9.6950000000000001e-10,0.96950000000000003,0.96949999999999992,3,12679.098838151687,160759547.34761947,0.16075954734761949
1939,9.6950000000000001e-10,0.96950000000000003,0.96949999999999992,4,-16723.964096831085,279690975.11209518,0.27969097511209517
1940,9.6999999999999996e-10,0.96999999999999997,0.96999999999999986,1,4208.6517165609575,17712749.271311495,0.017712749271311497
1940,9.6999999999999996e-10,0.96999999999999997,0.96999999999999986,2,-8379.9471425391039,70223514.111749291,0.070223514111749291
1940,9.6999999999999996e-10,0.96999999999999997,0.96999999999999986,3,12476.861564431472,155672074.49798736,0.15567207449798737
1940,9.6999999999999996e-10,0.96999999999999997,0.96999999999999986,4,-16463.030479792928,271031372.57859093,0.27103137257859095
1941,9.7049999999999991e-10,0.97049999999999992,0.97049999999999981,1,4138.7101695601968,17128921.867620993,0.017128921867620994
1941,9.7049999999999991e-10,0.97049999999999992,0.97049999999999981,2,-8241.898297224363,67928887.54178986,0.06792888754178987
1941,9.7049999999999991e-10,0.97049999999999992,0.97049999999999981,3,12274.347222426341,150659599.73668522,0.15065959973668522
1941,9.7049999999999991e-10,0.97049999999999992,0.97049999999999981,4,-16201.446930500655,262486882.6418291,0.26248688264182912
1942,9.7100000000000006e-10,0.97100000000000009,0.97099999999999997,1,4068.7584107034709,16554795.004670234,0.016554795004670237
1942,9.7100000000000006e-10,0.97100000000000009,0.97099999999999997,2,-8103.7681077007392,65671057.543387622,0.065671057543387631
1942,9.7100000000000006e-10,0.97100000000000009,0.97099999999999997,3,12071.560309285042,145722568.30070597,0.14572256830070598
1942,9.7100000000000006e-10,0.97100000000000009,0.97099999999999997,4,-15939.223775824737,254058854.5758166,0.25405885457581662
1943,9.7150000000000001e-10,0.97150000000000003,0.97149999999999992,1,3998.7966125898888,15990374.34886037,0.015990374348860369
1943,9.7150000000000001e-10,0.97150000000000003,0.97149999999999992,2,-7965.557937257634,63450113.251808092,0.063450113251808091
1943,9.7150000000000001e-10,0.97150000000000003,0.97149999999999992,3,11868.505328209112,140861418.72572809,0.1408614187257281
1943,9.7150000000000001e-10,0.97150000000000003,0.97149999999999992,4,-15676.371367886697,245748619.26389784,0.24574861926389785
1944,9.7199999999999995e-10,0.97199999999999998,0.97199999999999986,1,3928.824947843154,15435665.470794762,0.015435665470794762
1944,9.7199999999999995e-10,0.97199999999999998,0.97199999999999986,2,-7827.2691499734747,61266142.346126482,0.061266142346126484
1944,9.7199999999999995e-10,0.97199999999999998,0.97199999999999986,3,11665.186788353043,136076582.8071664,0.13607658280716642
1944,9.7199999999999995e-10,0.97199999999999998,0.97199999999999986,4,-15412.900083649223,237557488.98855424,0.23755748898855425
1945,9.724999999999999e-10,0.97249999999999992,0.97249999999999981,1,3858.8435891114336,14890673.845226411,0.014890673845226412
1945,9.724999999999999e-10,0.97249999999999992,0.97249999999999981,2,-7688.9031107028404,59119231.045775816,0.059119231045775822
1945,9.724999999999999e-10,0.97249999999999992,0.97249999999999981,3,11461.609204723898,131368485.56181158,0.13136848556181158
1945,9.724999999999999e-10,0.97249999999999992,0.97249999999999981,4,-15148.820324507637,229486757.22421566,0.22948675722421566
1946,9.7300000000000005e-10,0.97300000000000009,0.97299999999999998,1,3788.8527090666935,14355404.851002023,0.014355404851002023
1946,9.7300000000000005e-10,0.97300000000000009,0.97299999999999998,2,-7550.4611850625215,57009464.107135735,0.057009464107135741
1946,9.7300000000000005e-10,0.97300000000000009,0.97299999999999998,3,11257.777098081146,126737545.19008034,0.12673754519008035
1946,9.7300000000000005e-10,0.97300000000000009,0.97299999999999998,4,-14884.142515878346,221537698.43297738,0.22153769843297738
1947,9.735e-10,0.97350000000000003,0.97349999999999992,1,3718.8524804045724,13829863.771011241,0.013829863771011242
1947,9.735e-10,0.97350000000000003,0.97349999999999992,2,-7411.9447394186291,54936924.820195489,0.054936924820195493
1947,9.735e-10,0.97350000000000003,0.97349999999999992,3,11053.694994836791,122184173.03887993,0.12218417303887993
1947,9.735e-10,0.97350000000000003,0.97349999999999992,4,-14618.877106788415,213711567.86338243,0.21371156786338244
1948,9.7399999999999995e-10,0.97399999999999998,0.97399999999999987,1,3648.8430758436357,13314055.792132044,0.013314055792132046
1948,9.7399999999999995e-10,0.97399999999999998,0.97399999999999987,2,-7273.3551408724834,52901695.005256183,0.05290169500525619
1948,9.7399999999999995e-10,0.97399999999999998,0.97399999999999987,3,10849.367426953873,117708773.56504771,0.11770877356504772
1948,9.7399999999999995e-10,0.97399999999999998,0.97399999999999987,4,-14353.034569461832,206009601.35216638,0.20600960135216639
1949,9.7449999999999989e-10,0.97449999999999992,0.97449999999999981,1,3578.8246681251308,12807986.005180953,0.012807986005180953
1949,9.7449999999999989e-10,0.97449999999999992,0.97449999999999981,2,-7134.6937572474671,50903855.009705983,0.050903855009705984
