label,n,l,m,sample_index,radius_over_a,radius_over_n_squared_a,scaled_radial_wavefunction,scaled_radial_probability,cumulative_probability,containment_target,extent_over_a
5g (m=+0),5,4,0,902,47.459405333574431,1.8983762133429771,0.0013015655182573266,0.0038157213624956392,0.98152369863782229,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,903,47.512021082281279,1.9004808432912512,0.0012936617568449545,0.0037778828750797493,0.98172347022399409,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,904,47.564636830988121,1.9025854732395249,0.001285799683525656,0.0037403737404533132,0.98192125957439236,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,905,47.617252579694963,1.9046901031877985,0.0012779791357076904,0.0037031917044562891,0.98211708395885855,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,906,47.669868328401812,1.9067947331360724,0.0012701999508799087,0.0036663345200225426,0.98231096052881639,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,907,47.72248407710866,1.9088993630843465,0.0012624619666184295,0.0036297999472859519,0.98250290631764803,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,908,47.775099825815502,1.9110039930326201,0.0012547650205932432,0.0035935857536841223,0.9826929382410754,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,909,47.827715574522344,1.9131086229808938,0.001247108950574719,0.0035576897140595634,0.98288107309754746,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,910,47.880331323229193,1.9152132529291677,0.0012394935944400384,0.003522109610758494,0.98306732756863224,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,911,47.932947071936042,1.9173178828774418,0.0012319187901795614,0.0034868432337273434,0.98325171821941404,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,912,47.985562820642883,1.9194225128257154,0.0012243843759030923,0.0034518883806067698,0.98343426149889601,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,913,48.038178569349725,1.9215271427739891,0.0012168901898460672,0.0034172428568233562,0.98361497374040752,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,914,48.090794318056574,1.9236317727222629,0.0012094360703756816,0.0033829044756790985,0.98379387116201578,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,915,48.143410066763423,1.9257364026705368,0.0012020218559969261,0.0033488710584385385,0.98397096986694277,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,916,48.196025815470264,1.9278410326188107,0.0011946473853585403,0.0033151404344136104,0.98414628584398645,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,917,48.248641564177106,1.9299456625670843,0.0011873124972589001,0.0032817104410463259,0.98431983496794628,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,918,48.301257312883955,1.9320502925153582,0.0011800170306518233,0.0032485789239892135,0.98449163300005316,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,919,48.353873061590804,1.9341549224636321,0.0011727608246523014,0.0032157437371835916,0.98466169558840333,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,920,48.406488810297645,1.9362595524119057,0.0011655437185421522,0.0031832027429356687,0.98483003826839655,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,921,48.459104559004487,1.9383641823601794,0.0011583655517756011,0.0031509538119905366,0.98499667646317846,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,922,48.511720307711336,1.9404688123084535,0.0011512261639847882,0.0031189948236040516,0.98516162548408615,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,923,48.564336056418185,1.9425734422567273,0.0011441253949851975,0.0030873236656126135,0.98532490053109778,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,924,48.616951805125026,1.944678072205001,0.001137063084781024,0.0030559382345009545,0.98548651669328613,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,925,48.669567553831868,1.9467827021532746,0.0011300390735704505,0.0030248364354678093,0.98564648894927509,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,926,48.722183302538717,1.9488873321015487,0.0011230532017508686,0.0029940161824896479,0.9858048321677001,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,927,48.774799051245566,1.9509919620498226,0.0011161053099240184,0.0029634753983823941,0.9859615611076713,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,928,48.827414799952408,1.9530965919980963,0.0011091952389010672,0.0029332120148612291,0.98611669041924033,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,929,48.880030548659249,1.9552012219463699,0.0011023228297076045,0.0029032239725984045,0.9862702346438702,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,930,48.932646297366098,1.957305851894644,0.0010954879235885741,0.0028735092212791714,0.986422208214908,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,931,48.985262046072947,1.9594104818429179,0.001088690362013145,0.0028440657196558755,0.98657262545806046,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,932,49.037877794779789,1.9615151117911915,0.001081929986679501,0.0028148914356001314,0.98672150059187236,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,933,49.09049354348663,1.9636197417394652,0.0010752066395195612,0.0027859843461531439,0.98686884772820782,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,934,49.143109292193479,1.9657243716877391,0.0010685201627036467,0.0027573424375743074,0.98701468087273414,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,935,49.195725040900328,1.9678290016360132,0.0010618703986450717,0.0027289637053879543,0.98715901392540761,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,936,49.24834078960717,1.9699336315842868,0.0010552571900046626,0.0027008461544283237,0.9873018606809626,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,937,49.300956538314011,1.9720382615325605,0.0010486803796952212,0.0026729877988828374,0.98744323482940244,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,938,49.35357228702086,1.9741428914808343,0.0010421398108859156,0.0026453866623336233,0.98758314995649255,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,939,49.406188035727709,1.9762475214291084,0.0010356353270066134,0.0026180407777973758,0.98772161954425586,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,940,49.458803784434551,1.9783521513773821,0.001029166771752139,0.0025909481877634901,0.98785865697147024,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,941,49.511419533141392,1.9804567813256557,0.0010227339890864779,0.0025641069442306078,0.98799427551416774,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,942,49.564035281848241,1.9825614112739296,0.0010163368232469123,0.0025375151087414938,0.98812848834613598,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,943,49.61665103055509,1.9846660412222037,0.0010099751187480936,0.0025111707524163238,0.98826130853942118,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,944,49.669266779261932,1.9867706711704773,0.0010036487203860592,0.002485071955984409,0.98839274906483299,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,945,49.721882527968774,1.988875301118751,0.00099735747324217411,0.0024592168098143061,0.98852282279245063,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,946,49.774498276675622,1.9909799310670249,0.00099110122268702494,0.0024336034139424479,0.98865154249213116,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,947,49.827114025382471,1.9930845610152987,0.00098487981438424421,0.0024082298781002176,0.98877892083401842,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,948,49.879729774089313,1.9951891909635726,0.00097869309429428298,0.0023830943217395726,0.98890497038905434,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,949,49.932345522796155,1.9972938209118463,0.00097254090867811142,0.002358194874057131,0.98902970362949061,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,950,49.984961271503003,1.9993984508601201,0.00096642310410086779,0.0023335296740168493,0.98915313292940221,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,951,50.037577020209852,2.0015030808083942,0.00096033952743545463,0.0023090968703712912,0.98927527056520181,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,952,50.090192768916694,2.0036077107566679,0.00095429002586606547,0.0022848946216814394,0.98939612871615545,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,953,50.142808517623536,2.0057123407049415,0.00094827444689165263,0.0022609210963351117,0.9895157194648988,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,954,50.195424266330384,2.0078169706532152,0.00094229263832935146,0.0022371744725640779,0.98963405479795508,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,955,50.248040015037233,2.0099216006014893,0.00093634444831783899,0.002213652938459776,0.98975114660625307,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,956,50.300655763744075,2.0120262305497629,0.00093042972532063133,0.0021903546919876948,0.98986700668564642,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,957,50.353271512450917,2.0141308604980366,0.0009245483181293348,0.0021672779410004837,0.9899816467374335,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,958,50.405887261157766,2.0162354904463107,0.00091870007586683619,0.0021444209032497551,0.99009507836887789,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,959,50.458503009864614,2.0183401203945848,0.00091288484799044326,0.0021217818063966401,0.99020731309372956,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,960,50.511118758571456,2.0204447503428584,0.00090710248429496146,0.0020993588880210572,0.99031836233274639,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,961,50.563734507278298,2.0225493802911321,0.00090135283491572706,0.0020771503956298044,0.99042823741421659,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,962,50.616350255985147,2.0246540102394057,0.00089563575033158071,0.002055154586663408,0.9905369495744808,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,963,50.668966004691995,2.0267586401876798,0.00088995108136778896,0.0020333697285017929,0.9906445099584551,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,964,50.721581753398837,2.0288632701359535,0.00088429867919891905,0.0020117940984688081,0.9907509296201541,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,965,50.774197502105679,2.0309679000842271,0.0008786783953516501,0.0019904259838355504,0.99085621952321412,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,966,50.826813250812528,2.0330725300325012,0.00087309008170754338,0.0019692636818226055,0.99096039054141682,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,967,50.879428999519376,2.0351771599807749,0.00086753359050575603,0.0019483054996011482,0.99106345345921254,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,968,50.932044748226218,2.0372817899290485,0.0008620087743457101,0.0019275497542929794,0.99116541897224408,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,969,50.98466049693306,2.0393864198773226,0.00085651548618970164,0.0019069947729694423,0.99126629768786989,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,970,51.037276245639909,2.0414910498255963,0.00085105357936546473,0.001886638892649301,0.99136610012568793,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,971,51.089891994346758,2.0435956797738704,0.00084562290756869574,0.0018664804602956196,0.99146483671805863,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,972,51.142507743053599,2.045700309722144,0.00084022332486551434,0.0018465178328115612,0.99156251781062821,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,973,51.195123491760441,2.0478049396704177,0.00083485468569487837,0.0018267493770351868,0.9916591536628514,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,974,51.24773924046729,2.0499095696186918,0.00082951684487096201,0.0018071734697333215,0.99175475444851424,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,975,51.300354989174139,2.0520141995669654,0.00082420965758547751,0.0017877884975944062,0.99184933025625599,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,976,51.35297073788098,2.0541188295152391,0.0008189329794099483,0.0017685928572203974,0.99194289109009126,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,977,51.405586486587822,2.0562234594635127,0.00081368666629794096,0.0017495849551177503,0.99203544686993128,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,978,51.458202235294671,2.0583280894117868,0.00080847057458724783,0.001730763207687472,0.99212700743210458,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,979,51.51081798400152,2.0604327193600609,0.00080328456100202937,0.0017121260412142974,0.99221758252987746,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,980,51.563433732708361,2.0625373493083345,0.00079812848265490048,0.001693671891854929,0.99230718183397382,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,981,51.616049481415203,2.0646419792566082,0.00079300219704898282,0.0016753992056254641,0.99239581493309403,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,982,51.668665230122052,2.0667466092048823,0.00078790556207990767,0.0016573064383879389,0.9924834913344337,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,983,51.721280978828901,2.0688512391531559,0.00078283843603777392,0.0016393920558360362,0.99257022046420085,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,984,51.773896727535742,2.0709558691014296,0.00077780067760906861,0.001621654533479998,0.99265601166813322,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,985,51.826512476242584,2.0730604990497032,0.00077279214587853506,0.0016040923566306982,0.99274087421201418,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,986,51.879128224949433,2.0751651289979773,0.0007678127003310052,0.0015867040203829492,0.99282481728218797,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,987,51.931743973656282,2.0772697589462514,0.00076286220085318803,0.0015694880295980304,0.99290784998607418,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,988,51.984359722363124,2.0793743888945251,0.00075794050773541764,0.0015524428988854665,0.9929899813526808,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,989,52.036975471069965,2.0814790188427987,0.00075304748167335438,0.0015355671525840388,0.99307122033311701,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,990,52.089591219776814,2.0835836487910724,0.00074818298376964855,0.0015188593247420822,0.99315157580110425,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,991,52.142206968483663,2.0856882787393465,0.00074334687553556861,0.0015023179590970901,0.99323105655348687,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,992,52.194822717190505,2.0877929086876201,0.00073853901889258181,0.0014859416090545912,0.99330967131074122,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,993,52.247438465897346,2.0898975386358938,0.00073375927617389176,0.0014697288376663293,0.99338742871748364,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,994,52.300054214604195,2.0920021685841679,0.00072900751012594934,0.0014536782176078221,0.99346433734297768,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,995,52.352669963311044,2.094106798532442,0.00072428358390991623,0.0014377883311552325,0.9935404056816397,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,996,52.405285712017886,2.0962114284807156,0.00071958736110308737,0.0014220577701615869,0.99361564215354325,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,997,52.457901460724727,2.0983160584289893,0.00071491870570028135,0.001406485136032392,0.9936900551049227,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,998,52.510517209431576,2.1004206883772629,0.00071027748211518885,0.0013910690397006204,0.99376365280867474,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,999,52.563132958138425,2.102525318325537,0.00070566355518168831,0.0013758081016011093,0.99383644346485944,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1000,52.615748706845267,2.1046299482738107,0.00070107679015511714,0.0013607009516443485,0.9939084352011992,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1001,52.668364455552108,2.1067345782220843,0.00069651705271351195,0.0013457462291897157,0.99397963607357676,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1002,52.720980204258957,2.1088392081703584,0.00069198420895881215,0.0013309425830181454,0.99405005406653157,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1003,52.773595952965806,2.1109438381186321,0.00068747812541802324,0.0013162886713042352,0.9941196970937547,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1004,52.826211701672648,2.1130484680669057,0.000682998669044353,0.0013017831615878494,0.99418857299858265,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1005,52.87882745037949,2.1151530980151794,0.00067854570721830043,0.0012874247307451531,0.99425668955448898,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1006,52.931443199086338,2.1172577279634535,0.00067411910774872134,0.0012732120649591786,0.99432405446557515,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1007,52.984058947793187,2.1193623579117276,0.00066971873887385113,0.0012591438596898617,0.99439067536705894,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1008,53.036674696500029,2.1214669878600012,0.00066534446926230198,0.0012452188196436257,0.9944565598257622,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1009,53.089290445206871,2.1235716178082749,0.00066099616801401596,0.001231435658742452,0.99452171534059641,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1010,53.141906193913719,2.125676247756549,0.00065667370466119038,0.0012177931000925081,0.99458614934304668,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1011,53.194521942620568,2.1277808777048226,0.00065237694916917542,0.0012042898759523455,0.99464986919765408,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1012,53.24713769132741,2.1298855076530963,0.00064810577193732922,0.0011909247277006232,0.99471288220249643,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1013,53.299753440034252,2.1319901376013699,0.00064386004379984201,0.0011776964058034074,0.99477519558966754,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1014,53.3523691887411,2.134094767549644,0.00063963963602653678,0.0011646036697810877,0.99483681652575406,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1015,53.404984937447949,2.1361993974979181,0.00063544442032363211,0.0011516452881748633,0.99489775211231124,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1016,53.457600686154791,2.1383040274461917,0.00063127426883447023,0.0011388200385128227,0.99495800938633661,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1017,53.510216434861633,2.1404086573944654,0.00062712905414022142,0.0011261267072756715,0.99501759532074197,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1018,53.562832183568482,2.142513287342739,0.00062300864926055394,0.001113564089862066,0.99507651682482356,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1019,53.61544793227533,2.1446179172910131,0.00061891292765427609,0.0011011309905535986,0.99513478074473027,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1020,53.668063680982172,2.1467225472392868,0.00061484176321994317,0.0010888262224794118,0.9951923938639301,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1021,53.720679429689014,2.1488271771875604,0.00061079503029644116,0.0010766486075804952,0.99524936290367483,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1022,53.773295178395863,2.1509318071358345,0.00060677260366353702,0.0010645969765736339,0.99530569452346263,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1023,53.825910927102711,2.1530364370841086,0.0006027743585424024,0.0010526701689150461,0.99536139532149881,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1024,53.878526675809553,2.1551410670323823,0.00059880017059610801,0.0010408670327637073,0.9954164718351548,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1025,53.931142424516395,2.1572456969806559,0.00059484991593008779,0.0010291864249443667,0.9954709305414251,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1026,53.983758173223244,2.1593503269289296,0.00059092347109257818,0.0010176272109102818,0.99552477785738203,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1027,54.036373921930092,2.1614549568772037,0.00058702071307502736,0.0010061882647056624,0.99557802014062902,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1028,54.088989670636934,2.1635595868254773,0.00058314151931248084,0.0009948684689278565,0.9956306636897515,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1029,54.141605419343776,2.165664216773751,0.00057928576768393467,0.00098366671468925245,0.99568271474476588,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1030,54.194221168050625,2.1677688467220251,0.0005754533365126633,0.00097258190157893253,0.99573417948756671,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1031,54.246836916757474,2.1698734766702987,0.00057164410456652813,0.0009616129376241048,0.99578506404237155,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1032,54.299452665464315,2.1719781066185728,0.00056785795105825099,0.00095075873925126698,0.99583537447616388,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1033,54.352068414171157,2.1740827365668465,0.00056409475564566237,0.00094001823124714734,0.99588511679913405,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1034,54.404684162878006,2.1761873665151201,0.00056035439843193176,0.00092939034671945002,0.99593429696511837,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1035,54.457299911584855,2.1782919964633942,0.00055663675996576751,0.0009188740270573702,0.99598292087203555,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1036,54.509915660291696,2.1803966264116679,0.00055294172124158983,0.00090846822189190432,0.99603099436232156,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1037,54.562531408998538,2.1825012563599415,0.00054926916369968371,0.00089817188905597914,0.99607852322336221,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1038,54.615147157705387,2.1846058863082156,0.00054561896922632484,0.00088798399454438593,0.99612551318792364,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1039,54.667762906412236,2.1867105162564893,0.00054199102015388509,0.00087790351247354816,0.99617196993458057,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1040,54.720378655119077,2.1888151462047629,0.00053838519926090796,0.00086792942504109924,0.99621789908814273,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1041,54.772994403825919,2.1909197761530366,0.00053480138977216594,0.00085806072248531648,0.99626330622007908,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1042,54.825610152532768,2.1930244061013107,0.0005312394753586939,0.0008482964030443954,0.99630819684893956,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1043,54.878225901239617,2.1951290360495848,0.00052769934013779745,0.00083863547291557151,0.99635257644077513,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1044,54.930841649946458,2.1972336659978584,0.00052418086867304318,0.00082907694621411595,0.99639645040955527,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1045,54.9834573986533,2.1993382959461321,0.00052068394597421983,0.00081961984493217897,0.99643982411758358,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1046,55.036073147360149,2.2014429258944062,0.00051720845749728356,0.00081026319889752538,0.99648270287591145,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1047,55.088688896066998,2.2035475558426798,0.00051375428914427802,0.00080100604573214284,0.9965250919447487,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1048,55.14130464477384,2.2056521857909535,0.00051032132726323821,0.00079184743081075397,0.99656699653387304,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1049,55.193920393480681,2.2077568157392271,0.00050690945864806391,0.00078278640721919765,0.99660842180303655,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1050,55.24653614218753,2.2098614456875012,0.00050351857053837848,0.00077382203571273091,0.99664937286237065,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1051,55.299151890894379,2.2119660756357753,0.00050014855061937058,0.00076495338467425108,0.99668985477278838,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1052,55.351767639601221,2.2140707055840489,0.0004967992870216079,0.0007561795300724105,0.99672987254638434,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1053,55.404383388308062,2.2161753355323226,0.00049347066832083094,0.0007474995554196559,0.99676943114683336,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1054,55.456999137014911,2.2182799654805962,0.00049016258353773499,0.00073891255173021727,0.99680853548978565,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1055,55.50961488572176,2.2203845954288703,0.00048687492213772673,0.0007304176174780172,0.99684719044326087,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1056,55.562230634428602,2.222489225377144,0.00048360757403065888,0.00072201385855451131,0.99688540082803934,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1057,55.614846383135443,2.2245938553254176,0.00048036042957055251,0.00071370038822649745,0.99692317141805109,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1058,55.667462131842292,2.2266984852736917,0.00047713337955529488,0.00070547632709386048,0.99696050694076299,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1059,55.720077880549141,2.2288031152219658,0.00047392631522632437,0.00069734080304729041,0.99699741207756354,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1060,55.772693629255983,2.2309077451702395,0.00047073912826828924,0.00068929295122594522,0.99703389146414512,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1061,55.825309377962824,2.2330123751185131,0.00046757171080869593,0.00068133191397510456,0.99706994969088447,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1062,55.877925126669673,2.2351170050667868,0.00046442395541753561,0.00067345684080378728,0.99710559130322063,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1063,55.930540875376522,2.2372216350150609,0.00046129575510689283,0.00066566688834234866,0.9971408208020307,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1064,55.983156624083364,2.2393262649633345,0.00045818700333054112,0.00065796122030007808,0.99717564264400349,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1065,56.035772372790206,2.2414308949116082,0.00045509759398351391,0.00065033900742276563,0.99721006124201095,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1066,56.088388121497054,2.2435355248598823,0.00045202742140166625,0.00064279942745028653,0.99724408096547712,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1067,56.141003870203903,2.2456401548081559,0.00044897638036121444,0.00063534166507417335,0.99727770614074518,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1068,56.193619618910745,2.2477447847564296,0.00044594436607826404,0.00062796491189520708,0.99731094105144191,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1069,56.246235367617587,2.2498494147047037,0.00044293127420831657,0.00062066836638100702,0.99734378993884032,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1070,56.298851116324435,2.2519540446529773,0.00043993700084576194,0.00061345123382364002,0.99737625700221955,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1071,56.351466865031284,2.2540586746012514,0.00043696144252336017,0.00060631272629726573,0.99740834639922327,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1072,56.404082613738126,2.2561633045495251,0.00043400449621170078,0.0005992520626157883,0.99744006224621495,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1073,56.456698362444968,2.2582679344977987,0.00043106605931864713,0.00059226846829053945,0.99747140861863159,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1074,56.509314111151816,2.2603725644460728,0.00042814602968877191,0.00058536117548801253,0.99750238955133497,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1075,56.561929859858665,2.2624771943943465,0.00042524430560277385,0.00057852942298762425,0.99753300903896081,0.99950000000000006,63.13889844821432
5g (m=+0),5,4,0,1076,56.614545608565507,2.2645818243426201,0.00042236078577687688,0.00057177245613951365,0.99756327103626541,0.99950000000000006,63.13889844821432
