energy_index,angle_index,incident_energy_kev,theta_deg,scattered_to_incident_energy_ratio,differential_cross_section_m2_sr,differential_cross_section_barn_sr,relative_differential_cross_section,theta_density_m2_rad,theta_pdf_rad_inv,total_cross_section_m2,total_cross_section_barn
1,122,100,30.5,0.97363541555385336,6.5607468429557411e-30,0.06560746842955742,0.82620857428905781,2.0921943408007977e-29,0.42459680613583228,4.9274848763970355e-29,0.49274848763970358
1,123,100,30.75,0.97322324283920203,6.5408930632996644e-30,0.065408930632996645,0.82370834628506029,2.1012940817700379e-29,0.42644353752060604,4.9274848763970355e-29,0.49274848763970358
1,124,100,31,0.97280838876882603,6.5209635960347528e-30,0.065209635960347526,0.82119858678215207,2.1102357688765438e-29,0.42825819293423034,4.9274848763970355e-29,0.49274848763970358
1,125,100,31.25,0.97239086853325019,6.5009602063745785e-30,0.065009602063745786,0.81867951807737105,2.1190195176568007e-29,0.43004079582405991,4.9274848763970355e-29,0.49274848763970358
1,126,100,31.5,0.97197069739062525,6.4808846614582421e-30,0.06480884661458243,0.81615136271024058,2.127645467942728e-29,0.43179137456804473,4.9274848763970355e-29,0.49274848763970358
1,127,100,31.75,0.97154789066561764,6.4607387301267366e-30,0.064607387301267374,0.81361434343460737,2.1361137837274702e-29,0.43350996244749335,4.9274848763970355e-29,0.49274848763970358
1,128,100,32,0.97112246374830014,6.4405241827000974e-30,0.06440524182700097,0.81106868319057679,2.1444246530263109e-29,0.43519659761884621,4.9274848763970355e-29,0.49274848763970358
1,129,100,32.25,0.97069443209304129,6.4202427907553163e-30,0.064202427907553164,0.80851460507654516,2.1525782877327746e-29,0.43685132308447278,4.9274848763970355e-29,0.49274848763970358
1,130,100,32.5,0.97026381121739402,6.3998963269051143e-30,0.063998963269051148,0.80595233232134067,2.1605749234699716e-29,0.43847418666250249,4.9274848763970355e-29,0.49274848763970358
1,131,100,32.75,0.96983061670098469,6.3794865645775775e-30,0.063794865645775772,0.80338208825647206,2.1684148194372463e-29,0.44006524095570348,4.9274848763970355e-29,0.49274848763970358
1,132,100,33,0.96939486418440179,6.3590152777967094e-30,0.063590152777967091,0.80080409628849303,2.1760982582521997e-29,0.44162454331942208,4.9274848763970355e-29,0.49274848763970358
1,133,100,33.25,0.96895656936808339,6.3384842409638932e-30,0.063384842409638931,0.7982185798714817,2.1836255457881207e-29,0.44315215582859024,4.9274848763970355e-29,0.49274848763970358
1,134,100,33.5,0.96851574801120621,6.3178952286403819e-30,0.063178952286403828,0.79562576247964889,2.190997011006931e-29,0.44464814524382312,4.9274848763970355e-29,0.49274848763970358
1,135,100,33.75,0.96807241593057458,6.2972500153307658e-30,0.062972500153307659,0.79302586758006965,2.1982130057876691e-29,0.44611258297661116,4.9274848763970355e-29,0.49274848763970358
1,136,100,34,0.96762658899950826,6.2765503752674944e-30,0.06276550375267495,0.79041911860554781,2.2052739047506004e-29,0.44754554505362404,4.9274848763970355e-29,0.49274848763970358
1,137,100,34.25,0.9671782831467336,6.2557980821965018e-30,0.062557980821965023,0.7878057389276194,2.2121801050770128e-29,0.4489471120801396,4.9274848763970355e-29,0.49274848763970358
1,138,100,34.5,0.9667275143552716,6.2349949091639055e-30,0.062349949091639059,0.78518595182969098,2.2189320263247637e-29,0.45031736920261056,4.9274848763970355e-29,0.49274848763970358
1,139,100,34.75,0.96627429866133041,6.2141426283039157e-30,0.062141426283039161,0.78255998048033082,2.2255301102396521e-29,0.45165640607038332,4.9274848763970355e-29,0.49274848763970358
1,140,100,35,0.96581865215319596,6.1932430106278595e-30,0.061932430106278594,0.7799280479066999,2.2319748205626703e-29,0.45296431679658133,4.9274848763970355e-29,0.49274848763970358
1,141,100,35.25,0.96536059097012505,6.1722978258144714e-30,0.061722978258144719,0.77729037696814351,2.2382666428332259e-29,0.45424119991817019,4.9274848763970355e-29,0.49274848763970358
1,142,100,35.5,0.96490013130123919,6.1513088420014091e-30,0.061513088420014093,0.77464719032993545,2.2444060841883825e-29,0.45548715835521481,4.9274848763970355e-29,0.49274848763970358
1,143,100,35.75,0.96443728938441908,6.1302778255780271e-30,0.061302778255780274,0.77199871043718227,2.2503936731581963e-29,0.45670229936934448,4.9274848763970355e-29,0.49274848763970358
1,144,100,36,0.96397208150520131,6.1092065409794961e-30,0.061092065409794963,0.76934515948889604,2.2562299594572378e-29,0.45788673452144363,4.9274848763970355e-29,0.49274848763970358
1,145,100,36.25,0.96350452399567643,6.0880967504822309e-30,0.06088096750482231,0.76668675941223208,2.2619155137723377e-29,0.45904057962857608,4.9274848763970355e-29,0.49274848763970358
1,146,100,36.5,0.96303463323338834,6.0669502140007087e-30,0.060669502140007089,0.7640237318369022,2.2674509275466648e-29,0.4601639547201653,4.9274848763970355e-29,0.49274848763970358
1,147,100,36.75,0.96256242564023553,6.0457686888856464e-30,0.060457686888856464,0.76135629806975813,2.2728368127601728e-29,0.46125698399343751,4.9274848763970355e-29,0.49274848763970358
1,148,100,37,0.96208791768137414,6.0245539297236472e-30,0.060245539297236472,0.7586846790695615,2.2780738017065271e-29,0.46231979576815035,4.9274848763970355e-29,0.49274848763970358
1,149,100,37.25,0.96161112586412312,6.0033076881382658e-30,0.060033076881382659,0.75600909542193051,2.2831625467665552e-29,0.46335252244061637,4.9274848763970355e-29,0.49274848763970358
1,150,100,37.5,0.96113206673687179,5.9820317125925789e-30,0.059820317125925788,0.75332976731447809,2.2881037201783185e-29,0.46435530043704043,4.9274848763970355e-29,0.49274848763970358
1,151,100,37.75,0.96065075688798884,5.9607277481932333e-30,0.059607277481932334,0.75064691451213483,2.2928980138038582e-29,0.4653282701661825,4.9274848763970355e-29,0.49274848763970358
1,152,100,38,0.96016721294473439,5.9393975364960623e-30,0.059393975364960626,0.74796075633267012,2.2975461388927193e-29,0.46627157597136637,4.9274848763970355e-29,0.49274848763970358
1,153,100,38.25,0.9596814515721741,5.9180428153132296e-30,0.059180428153132299,0.74527151162240479,2.3020488258422989e-29,0.46718536608184402,4.9274848763970355e-29,0.49274848763970358
1,154,100,38.5,0.95919348947209693,5.896665318521987e-30,0.058966653185219875,0.74257939873212842,2.3064068239551239e-29,0.46806979256353654,4.9274848763970355e-29,0.49274848763970358
1,155,100,38.75,0.9587033433819333,5.8752667758750121e-30,0.05875266775875012,0.73988463549321404,2.3106209011931075e-29,0.46892501126916247,4.9274848763970355e-29,0.49274848763970358
1,156,100,39,0.95821103007367847,5.8538489128123996e-30,0.058538489128123997,0.73718743919394214,2.314691843928888e-29,0.46975118178777342,4.9274848763970355e-29,0.49274848763970358
1,157,100,39.25,0.95771656635281732,5.8324134502752989e-30,0.058324134502752992,0.73448802655603196,2.3186204566943085e-29,0.47054846739370976,4.9274848763970355e-29,0.49274848763970358
1,158,100,39.5,0.95721996905725315,5.8109621045212535e-30,0.058109621045212535,0.73178661371138587,2.3224075619261315e-29,0.47131703499499528,4.9274848763970355e-29,0.49274848763970358
1,159,100,39.75,0.95672125505623862,5.7894965869412032e-30,0.057894965869412035,0.72908341617904526,2.3260539997090442e-29,0.47205705508118151,4.9274848763970355e-29,0.49274848763970358
1,160,100,40,0.95622044124931116,5.7680186038782561e-30,0.057680186038782562,0.72637864884236691,2.3295606275160654e-29,0.47276870167066537,4.9274848763970355e-29,0.49274848763970358
1,161,100,40.25,0.95571754456523039,5.7465298564481676e-30,0.057465298564481675,0.72367252592641662,2.3329283199463978e-29,0.47345215225748782,4.9274848763970355e-29,0.49274848763970358
1,162,100,40.5,0.95521258196091996,5.7250320403616144e-30,0.057250320403616148,0.72096526097558711,2.3361579684608346e-29,0.47410758775763662,4.9274848763970355e-29,0.49274848763970358
1,163,100,40.75,0.95470557042041249,5.703526845748243e-30,0.057035268457482434,0.71825706683144031,2.3392504811147798e-29,0.47473519245486429,4.9274848763970355e-29,0.49274848763970358
1,164,100,41,0.95419652695379831,5.6820159569825205e-30,0.05682015956982521,0.71554815561077634,2.3422067822889679e-29,0.47533515394603981,4.9274848763970355e-29,0.49274848763970358
1,165,100,41.25,0.95368546859617864,5.6605010525114308e-30,0.05660501052511431,0.71283873868393521,2.3450278124179752e-29,0.47590766308605165,4.9274848763970355e-29,0.49274848763970358
1,166,100,41.5,0.95317241240662098,5.6389838046839936e-30,0.056389838046839939,0.71012902665332711,2.3477145277165725e-29,0.47645291393227279,4.9274848763970355e-29,0.49274848763970358
1,167,100,41.75,0.95265737546712004,5.6174658795826586e-30,0.056174658795826587,0.70741922933220025,2.3502678999040304e-29,0.47697110368861045,4.9274848763970355e-29,0.49274848763970358
1,168,100,42,0.95214037488156233,5.5959489368565765e-30,0.055959489368565769,0.70470955572364402,2.3526889159264361e-29,0.47746243264915228,4.9274848763970355e-29,0.49274848763970358
1,169,100,42.25,0.95162142777469416,5.5744346295567671e-30,0.055744346295567675,0.70200021399983137,2.3549785776771156e-29,0.47792710414142764,4.9274848763970355e-29,0.49274848763970358
1,170,100,42.5,0.95110055129109505,5.5529246039732002e-30,0.055529246039732007,0.69929141148150198,2.3571379017152246e-29,0.47836532446929758,4.9274848763970355e-29,0.49274848763970358
1,171,100,42.75,0.95057776259415494,5.5314204994738153e-30,0.055314204994738152,0.69658335461768994,2.359167918982609e-29,0.4787773028554938,4.9274848763970355e-29,0.49274848763970358
1,172,100,43,0.95005307886505475,5.5099239483454528e-30,0.055099239483454528,0.69387624896569156,2.3610696745189826e-29,0.47916325138381566,4.9274848763970355e-29,0.49274848763970358
1,173,100,43.25,0.94952651730175464,5.4884365756368082e-30,0.054884365756368084,0.69117029917128847,2.3628442271755563e-29,0.47952338494101315,4.9274848763970355e-29,0.49274848763970358
1,174,100,43.5,0.94899809511798228,5.4669599990032757e-30,0.054669599990032756,0.68846570894920844,2.3644926493271192e-29,0.47985792115835579,4.9274848763970355e-29,0.49274848763970358
1,175,100,43.75,0.94846782954223052,5.4454958285538628e-30,0.054454958285538632,0.68576268106384686,2.3660160265827398e-29,0.48016708035292127,4.9274848763970355e-29,0.49274848763970358
1,176,100,44,0.94793573781675622,5.4240456667000365e-30,0.054240456667000364,0.68306141731023207,2.3674154574950827e-29,0.48045108546860338,4.9274848763970355e-29,0.49274848763970358
1,177,100,44.25,0.94740183719658633,5.4026111080066215e-30,0.054026111080066219,0.68036211849524786,2.3686920532684876e-29,0.48071016201686839,4.9274848763970355e-29,0.49274848763970358
1,178,100,44.5,0.9468661449485275,5.381193739044711e-30,0.053811937390447109,0.67766498441911116,2.3698469374658464e-29,0.48094453801726783,4.9274848763970355e-29,0.49274848763970358
1,179,100,44.75,0.94632867835018097,5.3597951382466055e-30,0.053597951382466057,0.67497021385710321,2.3708812457143685e-29,0.48115444393772566,4.9274848763970355e-29,0.49274848763970358
1,180,100,45,0.94578945468896425,5.3384168757628244e-30,0.053384168757628248,0.67227800454156361,2.3717961254103344e-29,0.48134011263461973,4.9274848763970355e-29,0.49274848763970358
1,181,100,45.25,0.9452484912611343,5.3170605133211178e-30,0.053170605133211181,0.66958855314413501,2.3725927354228605e-29,0.48150177929266308,4.9274848763970355e-29,0.49274848763970358
1,182,100,45.5,0.94470580537082094,5.2957276040876273e-30,0.052957276040876272,0.66690205525827861,2.3732722457968344e-29,0.48163968136461638,4.9274848763970355e-29,0.49274848763970358
1,183,100,45.75,0.94416141432906098,5.2744196925300436e-30,0.052744196925300434,0.66421870538204142,2.373835837455009e-29,0.48175405851083031,4.9274848763970355e-29,0.49274848763970358
1,184,100,46,0.94361533545284049,5.2531383142828828e-30,0.052531383142828826,0.66153869690109057,2.3742847018994e-29,0.48184515253864585,4.9274848763970355e-29,0.49274848763970358
1,185,100,46.25,0.9430675860641422,5.2318849960148726e-30,0.052318849960148725,0.6588622220720125,2.3746200409120353e-29,0.48191320734166343,4.9274848763970355e-29,0.49274848763970358
1,186,100,46.5,0.94251818348899763,5.2106612552983979e-30,0.052106612552983982,0.6561894720058723,2.3748430662551285e-29,0.48195846883889532,4.9274848763970355e-29,0.49274848763970358
1,187,100,46.75,0.94196714505654577,5.1894686004810841e-30,0.051894686004810842,0.65352063665204163,2.3749549993707684e-29,0.48198118491381947,4.9274848763970355e-29,0.49274848763970358
1,188,100,47,0.94141448809809669,5.1683085305594753e-30,0.051683085305594754,0.65085590478229116,2.3749570710801819e-29,0.48198160535334705,4.9274848763970355e-29,0.49274848763970358
1,189,100,47.25,0.94086022994620166,5.1471825350548457e-30,0.051471825350548457,0.64819546397515082,2.3748505212826661e-29,0.48195998178672256,4.9274848763970355e-29,0.49274848763970358
1,190,100,47.5,0.94030438793372884,5.1260920938911251e-30,0.051260920938911256,0.64553950060053678,2.3746365986542438e-29,0.48191656762436824,4.9274848763970355e-29,0.49274848763970358
1,191,100,47.75,0.93974697939294494,5.1050386772749635e-30,0.051050386772749638,0.64288819980464817,2.3743165603461287e-29,0.48185161799668941,4.9274848763970355e-29,0.49274848763970358
1,192,100,48,0.93918802165460158,5.0840237455779016e-30,0.050840237455779015,0.64024174549512791,2.3738916716830604e-29,0.4817653896928536,4.9274848763970355e-29,0.49274848763970358
1,193,100,48.25,0.93862753204703131,5.0630487492207454e-30,0.050630487492207457,0.63760032032650227,2.3733632058616239e-29,0.48165814109956662,4.9274848763970355e-29,0.49274848763970358
1,194,100,48.5,0.93806552789524456,5.04211512855999e-30,0.050421151285599902,0.6349641056858778,2.3727324436485448e-29,0.48153013213984347,4.9274848763970355e-29,0.49274848763970358
1,195,100,48.75,0.93750202652003778,5.0212243137764689e-30,0.050212243137764692,0.63233328167891867,2.3720006730791279e-29,0.48138162421180863,4.9274848763970355e-29,0.49274848763970358
1,196,100,49,0.93693704523710386,5.0003777247661038e-30,0.050003777247661037,0.62970802711608842,2.3711691891558352e-29,0.48121288012752422,4.9274848763970355e-29,0.49274848763970358
1,197,100,49.25,0.93637060135615124,4.9795767710328184e-30,0.049795767710328183,0.62708851949916478,2.3702392935471148e-29,0.48102416405186976,4.9274848763970355e-29,0.49274848763970358
1,198,100,49.5,0.93580271218002886,4.9588228515836087e-30,0.049588228515836087,0.6244749350080252,2.3692122942865412e-29,0.48081574144148431,4.9274848763970355e-29,0.49274848763970358
1,199,100,49.75,0.93523339500385672,4.9381173548257476e-30,0.049381173548257475,0.62186744848770215,2.3680895054723249e-29,0.48058787898378408,4.9274848763970355e-29,0.49274848763970358
1,200,100,50,0.93466266711416301,4.9174616584661447e-30,0.049174616584661449,0.61926623343570875,2.3668722469672705e-29,0.48034084453607118,4.9274848763970355e-29,0.49274848763970358
1,201,100,50.25,0.9340905457880293,4.8968571294128856e-30,0.048968571294128856,0.6166714619896394,2.3655618440992712e-29,0.48007490706475064,4.9274848763970355e-29,0.49274848763970358
1,202,100,50.5,0.93351704829223969,4.8763051236788829e-30,0.048763051236788833,0.61408330491503715,2.3641596273623559e-29,0.47979033658466008,4.9274848763970355e-29,0.49274848763970358
1,203,100,50.75,0.93294219188243899,4.855806986287699e-30,0.048558069862876994,0.6115019315935325,2.3626669321184068e-29,0.47948740409853535,4.9274848763970355e-29,0.49274848763970358
1,204,100,51,0.93236599380229557,4.8353640511815156e-30,0.048353640511815156,0.60892751001125511,2.3610850982995898e-29,0.47916638153662061,4.9274848763970355e-29,0.49274848763970358
1,205,100,51.25,0.93178847128267284,4.814977641131262e-30,0.048149776411312621,0.60636020674751512,2.3594154701115653e-29,0.47882754169643721,4.9274848763970355e-29,0.49274848763970358
1,206,100,51.5,0.93120964154080488,4.7946490676488501e-30,0.047946490676488505,0.60380018696375115,2.3576593957375437e-29,0.47847115818272351,4.9274848763970355e-29,0.49274848763970358
1,207,100,51.75,0.93062952177948155,4.7743796309016098e-30,0.047743796309016102,0.60124761439275476,2.3558182270432586e-29,0.47809750534756118,4.9274848763970355e-29,0.49274848763970358
1,208,100,52,0.93004812918623869,4.7541706196288137e-30,0.047541706196288142,0.59870265132815859,2.3538933192829076e-29,0.47770685823069808,4.9274848763970355e-29,0.49274848763970358
1,209,100,52.25,0.92946548093255577,4.7340233110603604e-30,0.047340233110603605,0.59616545861419556,2.3518860308061309e-29,0.4772994925000813,4.9274848763970355e-29,0.49274848763970358
1,210,100,52.5,0.92888159417305938,4.7139389708375869e-30,0.047139389708375869,0.59363619563572678,2.3497977227660923e-29,0.47687568439261419,4.9274848763970355e-29,0.49274848763970358
1,211,100,52.75,0.92829648604473614,4.6939188529362187e-30,0.046939188529362186,0.59111502030853846,2.347629758828718e-29,0.47643571065514845,4.9274848763970355e-29,0.49274848763970358
1,212,100,53,0.92771017366614972,4.673964199591423e-30,0.046739641995914231,0.58860208906990397,2.3453835048831531e-29,0.47597984848572311,4.9274848763970355e-29,0.49274848763970358
1,213,100,53.25,0.92712267413666649,4.6540762412249912e-30,0.046540762412249914,0.58609755686941345,2.3430603287534975e-29,0.47550837547506331,4.9274848763970355e-29,0.49274848763970358
1,214,100,53.5,0.92653400453568713,4.6342561963746346e-30,0.046342561963746351,0.58360157716006966,2.3406615999118802e-29,0.47502156954835062,4.9274848763970355e-29,0.49274848763970358
1,215,100,53.75,0.92594418192188699,4.6145052716253805e-30,0.046145052716253805,0.58111430188964941,2.3381886891929305e-29,0.4745197089072769,4.9274848763970355e-29,0.49274848763970358
1,216,100,54,0.92535322333246173,4.5948246615430898e-30,0.045948246615430899,0.57863588149233036,2.3356429685097046e-29,0.4740030719723935,4.9274848763970355e-29,0.49274848763970358
1,217,100,54.25,0.92476114578238044,4.5752155486100246e-30,0.045752155486100246,0.57616646488057732,2.3330258105711074e-29,0.47347193732576404,4.9274848763970355e-29,0.49274848763970358
1,218,100,54.5,0.92416796626364717,4.5556791031625436e-30,0.045556791031625438,0.57370619943729628,2.3303385886008913e-29,0.47292658365393686,4.9274848763970355e-29,0.49274848763970358
1,219,100,54.75,0.92357370174456777,4.5362164833308647e-30,0.045362164833308648,0.57125523100824827,2.3275826760582734e-29,0.47236728969124631,4.9274848763970355e-29,0.49274848763970358
1,220,100,55,0.92297836916902554,4.5168288349808886e-30,0.045168288349808884,0.56881370389472297,2.3247594463602139e-29,0.47179433416345096,4.9274848763970355e-29,0.49274848763970358
1,221,100,55.25,0.92238198545576222,4.4975172916580833e-30,0.044975172916580833,0.56638176084647274,2.3218702726054235e-29,0.4712079957317229,4.9274848763970355e-29,0.49274848763970358
1,222,100,55.5,0.92178456749766857,4.4782829745334476e-30,0.044782829745334478,0.56395954305490659,2.3189165273001524e-29,0.47060855293699821,4.9274848763970355e-29,0.49274848763970358
1,223,100,55.75,0.92118613216108047,4.4591269923515022e-30,0.044591269923515024,0.56154719014654142,2.3158995820858039e-29,0.46999628414469813,4.9274848763970355e-29,0.49274848763970358
1,224,100,56,0.92058669628508238,4.4400504413803028e-30,0.044400504413803027,0.55914484017670685,2.3128208074684133e-29,0.46937146748982861,4.9274848763970355e-29,0.49274848763970358
1,225,100,56.25,0.91998627668081845,4.4210544053635064e-30,0.044210544053635066,0.55675262962350858,2.309681572550068e-29,0.46873438082247376,4.9274848763970355e-29,0.49274848763970358
1,226,100,56.5,0.91938489013081204,4.4021399554744523e-30,0.044021399554744524,0.55437069338204603,2.3064832447623008e-29,0.46808530165368983,4.9274848763970355e-29,0.49274848763970358
1,227,100,56.75,0.91878255338829018,4.3833081502722313e-30,0.043833081502722311,0.55199916475887989,2.3032271896014932e-29,0.46742450710180711,4.9274848763970355e-29,0.49274848763970358
1,228,100,57,0.91817928317651687,4.3645600356597513e-30,0.043645600356597515,0.54963817546675131,2.2999147703663527e-29,0.46675227383915269,4.9274848763970355e-29,0.49274848763970358
1,229,100,57.25,0.91757509618813404,4.3458966448438197e-30,0.043458966448438198,0.54728785561955484,2.2965473478975083e-29,0.46606887803920322,4.9274848763970355e-29,0.49274848763970358
1,230,100,57.5,0.91697000908450865,4.3273189982971641e-30,0.043273189982971645,0.5449483337275558,2.2931262803192591e-29,0.46537459532417425,4.9274848763970355e-29,0.49274848763970358
1,231,100,57.75,0.91636403849508841,4.3088281037224352e-30,0.043088281037224355,0.54261973669285712,2.2896529227835246e-29,0.46466970071305691,4.9274848763970355e-29,0.49274848763970358
1,232,100,58,0.91575720101676361,4.2904249560181549e-30,0.042904249560181552,0.54030218980511058,2.2861286272160382e-29,0.46395446857010947,4.9274848763970355e-29,0.49274848763970358
1,233,100,58.25,0.91514951321323734,4.2721105372466024e-30,0.042721105372466026,0.53799581673747365,2.2825547420648294e-29,0.46322917255381363,4.9274848763970355e-29,0.49274848763970358
1,234,100,58.5,0.91454099161440328,4.2538858166036357e-30,0.042538858166036357,0.53570073954280817,2.278932612051033e-29,0.46249408556630267,4.9274848763970355e-29,0.49274848763970358
1,235,100,58.75,0.91393165271572874,4.2357517503904089e-30,0.042357517503904089,0.53341707865011867,2.275263577922057e-29,0.46174947970326879,4.9274848763970355e-29,0.49274848763970358
1,236,100,59,0.91332151297764863,4.2177092819870186e-30,0.042177092819870185,0.53114495286123453,2.2715489762071728e-29,0.46099562620436163,4.9274848763970355e-29,0.49274848763970358
1,237,100,59.25,0.91271058882496381,4.1997593418280199e-30,0.041997593418280202,0.52888447934772531,2.2677901389755313e-29,0.46023279540407919,4.9274848763970355e-29,0.49274848763970358
1,238,100,59.5,0.91209889664624788,4.1819028473798074e-30,0.041819028473798078,0.52663577364805358,2.2639883935966659e-29,0.45946125668316379,4.9274848763970355e-29,0.49274848763970358
1,239,100,59.75,0.91148645279326201,4.1641407031198995e-30,0.041641407031198993,0.52439894966496514,2.2601450625035239e-29,0.4586812784205106,4.9274848763970355e-29,0.49274848763970358
1,240,100,60,0.91087327358037595,4.1464738005180112e-30,0.041464738005180114,0.52217411966310612,2.2562614629580228e-29,0.45789312794558906,4.9274848763970355e-29,0.49274848763970358
1,241,100,60.25,0.91025937528399825,4.1289030180190315e-30,0.041289030180190318,0.51996139426687904,2.2523389068192309e-29,0.4570970714913965,4.9274848763970355e-29,0.49274848763970358
1,242,100,60.5,0.90964477414201106,4.1114292210277471e-30,0.041114292210277473,0.51776088245851892,2.2483787003141266e-29,0.45629337414793558,4.9274848763970355e-29,0.49274848763970358
1,243,100,60.75,0.90902948635321534,4.0940532618954304e-30,0.040940532618954306,0.51557269157640451,2.2443821438110412e-29,0.45548229981623561,4.9274848763970355e-29,0.49274848763970358
1,244,100,61,0.90841352807678188,4.0767759799081845e-30,0.040767759799081843,0.51339692731359055,2.2403505315957679e-29,0.45466411116291577,4.9274848763970355e-29,0.49274848763970358
1,245,100,61.25,0.90779691543170948,4.0595982012770847e-30,0.04059598201277085,0.51123369371656613,2.2362851516503957e-29,0.45383906957530062,4.9274848763970355e-29,0.49274848763970358
1,246,100,61.5,0.90717966449629173,4.042520739130063e-30,0.040425207391300629,0.50908309318423262,2.2321872854348733e-29,0.45300743511709018,4.9274848763970355e-29,0.49274848763970358
1,247,100,61.75,0.90656179130758985,4.0255443935055501e-30,0.0402554439350555,0.50694522646710316,2.2280582076713593e-29,0.45216946648459527,4.9274848763970355e-29,0.49274848763970358
1,248,100,62,0.90594331186091381,4.0086699513478434e-30,0.040086699513478437,0.5048201926667194,2.22389918613136e-29,0.45132542096353817,4.9274848763970355e-29,0.49274848763970358
1,249,100,62.25,0.9053242421093104,3.9918981865041951e-30,0.039918981865041954,0.50270808923528454,2.2197114814257056e-29,0.45047555438643033,4.9274848763970355e-29,0.49274848763970358
1,250,100,62.5,0.90470459796305869,3.9752298597235876e-30,0.039752298597235877,0.50060901197550944,2.2154963467973639e-29,0.44962012109052463,4.9274848763970355e-29,0.49274848763970358
1,251,100,62.75,0.9040843952891735,3.958665718657209e-30,0.039586657186572088,0.49852305504067213,2.2112550279171474e-29,0.44875937387635606,4.9274848763970355e-29,0.49274848763970358
1,252,100,63,0.90346364991091455,3.9422064978605776e-30,0.039422064978605779,0.49645031093488567,2.2069887626823079e-29,0.44789356396686753,4.9274848763970355e-29,0.49274848763970358
1,253,100,63.25,0.90284237760730524,3.9258529187973305e-30,0.039258529187973304,0.49439087051357511,2.2026987810180616e-29,0.44702294096713074,4.9274848763970355e-29,0.49274848763970358
1,254,100,63.5,0.90222059411265632,3.9096056898446372e-30,0.03909605689844637,0.49234482298415921,2.1983863046820612e-29,0.44614775282466534,4.9274848763970355e-29,0.49274848763970358
1,255,100,63.75,0.90159831511609878,3.8934655063002411e-30,0.038934655063002414,0.49031225590693733,2.1940525470718315e-29,0.4452682457903589,4.9274848763970355e-29,0.49274848763970358
1,256,100,64,0.90097555626112291,3.8774330503910906e-30,0.038774330503910909,0.48829325519617622,2.1896987130351954e-29,0.44438466437999452,4.9274848763970355e-29,0.49274848763970358
1,257,100,64.25,0.90035233314512519,3.861508991283561e-30,0.038615089912835611,0.48628790512139736,2.1853259986837059e-29,0.44349725133638784,4.9274848763970355e-29,0.49274848763970358
1,258,100,64.5,0.89972866131896234,3.845693985095251e-30,0.038456939850952512,0.4842962883088624,2.1809355912091069e-29,0.44260624759213907,4.9274848763970355e-29,0.49274848763970358
1,259,100,64.75,0.89910455628651154,3.8299886749083015e-30,0.038299886749083016,0.48231848574325065,2.1765286687028259e-29,0.44171189223300023,4.9274848763970355e-29,0.49274848763970358
1,260,100,65,0.89848003350424011,3.8143936907842897e-30,0.038143936907842894,0.48035457676953458,2.1721063999785447e-29,0.44081442246186731,4.9274848763970355e-29,0.49274848763970358
1,261,100,65.25,0.89785510838077975,3.7989096497805983e-30,0.037989096497805984,0.47840463909504116,2.1676699443978269e-29,0.43991407356339196,4.9274848763970355e-29,0.49274848763970358
1,262,100,65.5,0.89722979627651067,3.7835371559683171e-30,0.037835371559683174,0.47646874879170636,2.1632204516988534e-29,0.43901107886922519,4.9274848763970355e-29,0.49274848763970358
1,263,100,65.75,0.89660411250314964,3.7682768004515889e-30,0.037682768004515893,0.4745469802985115,2.1587590618282427e-29,0.43810566972388598,4.9274848763970355e-29,0.49274848763970358
1,264,100,66,0.89597807232334847,3.7531291613884595e-30,0.037531291613884597,0.47263940642410862,2.154286904776009e-29,0.43719807545126715,4.9274848763970355e-29,0.49274848763970358
1,265,100,66.25,0.89535169095029754,3.7380948040131404e-30,0.037380948040131402,0.4707460983496245,2.1498051004136369e-29,0.43628852332177404,4.9274848763970355e-29,0.49274848763970358
1,266,100,66.5,0.89472498354733676,3.7231742806597128e-30,0.037231742806597128,0.46886712563164529,2.1453147583352989e-29,0.43537723852010024,4.9274848763970355e-29,0.49274848763970358
1,267,100,66.75,0.89409796522757357,3.7083681307872445e-30,0.037083681307872443,0.46700255620537995,2.1408169777022313e-29,0.4344644441136451,4.9274848763970355e-29,0.49274848763970358
1,268,100,67,0.89347065105350887,3.6936768810062937e-30,0.036936768810062935,0.46515245638799763,2.1363128470902681e-29,0.43355036102157146,4.9274848763970355e-29,0.49274848763970358
1,269,100,67.25,0.89284305603666914,3.6791010451067874e-30,0.036791010451067876,0.46331689088213873,2.1318034443405418e-29,0.4326352079845065,4.9274848763970355e-29,0.49274848763970358
1,270,100,67.5,0.89221519513724434,3.6646411240872516e-30,0.036646411240872513,0.46149592277959556,2.1272898364133661e-29,0.43171920153488835,4.9274848763970355e-29,0.49274848763970358
1,271,100,67.75,0.89158708326373592,3.6502976061853946e-30,0.036502976061853945,0.45968961356516413,2.1227730792453091e-29,0.43080255596795974,4.9274848763970355e-29,0.49274848763970358
1,272,100,68,0.89095873527260849,3.6360709669099922e-30,0.036360709669099926,0.4578980231206593,2.1182542176094493e-29,0.42988548331340826,4.9274848763970355e-29,0.49274848763970358
1,273,100,68.25,0.89033016596795056,3.6219616690740862e-30,0.036219616690740863,0.45612120972909553,2.113734284978838e-29,0.42896819330765662,4.9274848763970355e-29,0.49274848763970358
1,274,100,68.5,0.88970139010114091,3.607970162829462e-30,0.036079701628294623,0.45435923007902879,2.109214303393158e-29,0.42805089336680219,4.9274848763970355e-29,0.49274848763970358
