energy_index,angle_index,incident_energy_kev,theta_deg,alpha,incident_wavelength_m,wavelength_shift_m,fractional_wavelength_shift,scattered_wavelength_m,scattered_energy_kev,electron_kinetic_energy_kev,electron_gamma,electron_beta,electron_speed_m_s,electron_pc_kev,electron_recoil_angle_deg,electron_recoil_direction_defined
0,607,50,151.75,0.097847559045500285,2.4796839686640053e-11,4.5636244497397677e-12,0.18404056756468606,2.9360464136379819e-11,42.228282855915253,7.7717171440847466,1.0152088710428151,0.17244599713487932,51698009.353326432,89.459925099278323,12.910209477047969,true
0,608,50,152,0.097847559045500285,2.4796839686640053e-11,4.5686150172383449e-12,0.18424182577184647,2.9365454703878399e-11,42.221106290864022,7.7788937091359802,1.015222915230267,0.17252381338504852,51721338.078236997,89.501532015716734,12.795193829792224,true
0,609,50,152.25,0.097847559045500285,2.4796839686640053e-11,4.5735647983419404e-12,0.18444143915670302,2.9370404484981995e-11,42.213990786744958,7.786009213255042,1.0152368399244556,0.17260092972239902,51744456.974563256,89.542766405601924,12.680198445608783,true
0,610,50,152.5,0.097847559045500285,2.4796839686640053e-11,4.578473698813859e-12,0.18463940391890471,2.9375313385453915e-11,42.206936418453616,7.7930635815463853,1.0152506449788139,0.17267734635535492,51767366.10478919,89.583628335062784,12.565223150971304,true
0,611,50,152.75,0.097847559045500285,2.4796839686640053e-11,4.5833416251957109e-12,0.18483571628948775,2.9380181311835763e-11,42.199943260136862,7.8000567398631375,1.0152643302482403,0.17275306349099392,51790065.530995131,89.624117869898626,12.450267772149358,true
0,612,50,153,0.097847559045500285,2.4796839686640053e-11,4.5881684848091937e-12,0.18503037253094756,2.9385008171449249e-11,42.193011385194879,7.8069886148051193,1.0152778955890938,0.17282808133503313,51812555.314853504,89.664235075572108,12.335332135210416,true
0,613,50,153.25,0.097847559045500285,2.4796839686640053e-11,4.59295418575786e-12,0.18522336893730995,2.9389793872397916e-11,42.186140866283111,7.8138591337168855,1.0152913408591917,0.17290240009181465,51834835.517624542,89.703980017201971,12.220416066021921,true
0,614,50,153.5,0.097847559045500285,2.4796839686640053e-11,4.5976986369288598e-12,0.1854147018342015,2.939453832356891e-11,42.179331775314246,7.8206682246857522,1.0153046659178042,0.17297601996429154,51856906.200152032,89.743352759556075,12.105519390253393,true
0,615,50,153.75,0.097847559045500285,2.4796839686640053e-11,4.602401747994684e-12,0.18560436757891968,2.9399241434634735e-11,42.172584183460131,7.8274158165398697,1.0153178706256514,0.17304894115401381,51878767.422859155,89.782353367044408,11.99064193337842,true
0,616,50,154,0.097847559045500285,2.4796839686640053e-11,4.6070634294148765e-12,0.18579236256050213,2.9403903116054927e-11,42.16589816115372,7.8341018388462818,1.0153309548448994,0.17312116386111451,51900419.245744288,89.820981903712138,11.875783520676753,true
0,617,50,154.25,0.097847559045500285,2.4796839686640053e-11,4.611683592437742e-12,0.1859786831997953,2.9408523279077793e-11,42.159273778090977,7.840726221909021,1.0153439184391568,0.1731926882842961,51921861.728376932,89.859238433232775,11.760943977236332,true
0,618,50,154.5,0.097847559045500285,2.4796839686640053e-11,4.6162621491020381e-12,0.18616332594952292,2.9413101835742092e-11,42.152711103232797,7.8472888967672008,1.0153567612734706,0.17326351462081679,51943094.929893605,89.897123018901411,11.646123127955283,true
0,619,50,154.75,0.097847559045500285,2.4796839686640053e-11,4.6207990122386437e-12,0.1863462872943531,2.9417638698878696e-11,42.146210204806863,7.8537897951931361,1.0153694832143221,0.17333364306647744,51964118.90899393,89.934635723627977,11.531320797544012,true
0,620,50,155,0.097847559045500285,2.4796839686640053e-11,4.6252940954722261e-12,0.1865275637509656,2.9422133782112282e-11,42.139771150309535,7.8602288496904622,1.0153820841296246,0.17340307381560768,51984933.723936468,89.971776609930558,11.416536810527164,true
0,621,50,155.25,0.097847559045500285,2.4796839686640053e-11,4.6297473132228785e-12,0.18670715186811795,2.942658699986293e-11,42.133394006507714,7.8666059934922865,1.0153945638887185,0.17347180706105333,52005539.432534933,90.00854573992892,11.301770991245695,true
